,公司名稱,產業類別,公司代號,員工福利平均數(仟元/人),員工薪資平均數(仟元/人),非擔任主管職務之全時員工薪資平均數(仟元/人),非擔任主管之全時員工薪資中位數(仟元/人),管理職女性主管占比,職業災害人數及比率-人數,職業災害人數及比率-比率,用水量(公噸),用水密集度-密集度(公噸/單位),公司年度召開法說會次數(次),使用率(再生能源/總能源),範疇一-排放量(噸CO2e),範疇二-排放量(噸CO2e),範疇三-排放量(噸CO2e),溫室氣體排放密集度-密集度(噸CO2e/單位),董事席次(含獨立董事)(席),獨立董事席次(席),女性董事席次及比率-席,女性董事席次及比率-比率,董事出席董事會出席率,董監事進修時數符合進修要點比率,有害廢棄物量-數據(公噸),非有害廢棄物量-數據(公噸),總重量(有害+非有害)-數據(公噸),廢棄物密集度-密集度(公噸/單位),E,S,G,ESG,ESG_ByPR
740,鼎炫-KY,其他電子業,8499,89.0,89.0,77.0,43.0,75.0,47,49.0,79.0,61.0,21,67.0,71.0,89.0,41.0,55.0,77,57,25,27.0,53.0,21.0,81.0,61.0,61.0,55.0,1,1,1,1,59
741,台揚,通信網路業,2314,35.0,37.0,43.0,77.0,41.0,33,25.0,51.0,49.0,79,99.0,55.0,47.0,53.0,59.0,95,63,51,31.0,61.0,49.0,49.0,61.0,65.0,77.0,1,1,1,1,55
742,東訊,通信網路業,2321,37.0,33.0,39.0,73.0,37.0,41,17.0,63.0,19.0,41,55.0,77.0,73.0,73.0,27.0,29,35,31,25.0,27.0,45.0,69.0,95.0,91.0,15.0,1,1,1,1,47
743,友訊,通信網路業,2332,65.0,71.0,73.0,27.0,97.0,65,65.0,79.0,37.0,65,79.0,59.0,71.0,21.0,37.0,53,15,81,79.0,25.0,81.0,71.0,49.0,89.0,59.0,1,1,1,1,61
744,智邦,通信網路業,2345,85.0,87.0,89.0,35.0,67.0,17,29.0,35.0,83.0,17,69.0,35.0,31.0,55.0,91.0,55,97,43,49.0,17.0,43.0,57.0,13.0,19.0,67.0,1,1,1,1,51
745,中華電,通信網路業,2412,93.0,45.0,93.0,15.0,61.0,13,39.0,95.0,57.0,85,29.0,13.0,13.0,19.0,33.0,13,95,15,23.0,63.0,41.0,51.0,43.0,13.0,87.0,1,1,1,1,46
746,仲琦,通信網路業,2419,97.0,97.0,97.0,17.0,63.0,61,63.0,47.0,25.0,19,73.0,45.0,35.0,45.0,23.0,27,17,27,27.0,73.0,39.0,19.0,31.0,31.0,23.0,1,1,1,1,45
747,隴華,通信網路業,2424,27.0,27.0,27.0,83.0,65.0,69,61.0,59.0,27.0,21,75.0,69.0,59.0,81.0,53.0,31,79,33,57.0,45.0,91.0,61.0,83.0,71.0,19.0,1,1,1,1,55
748,美律,通信網路業,2439,67.0,61.0,57.0,61.0,87.0,19,55.0,15.0,29.0,97,13.0,31.0,27.0,13.0,73.0,33,19,77,89.0,77.0,37.0,17.0,65.0,37.0,79.0,1,1,1,1,49
749,兆勁,通信網路業,2444,15.0,15.0,13.0,95.0,31.0,29,21.0,55.0,99.0,23,71.0,75.0,65.0,89.0,63.0,97,21,17,71.0,47.0,89.0,53.0,37.0,49.0,91.0,1,1,1,1,53
750,神腦,通信網路業,2450,19.0,19.0,21.0,87.0,93.0,53,51.0,99.0,87.0,81,83.0,41.0,93.0,93.0,47.0,15,99,25,29.0,53.0,85.0,77.0,85.0,79.0,37.0,1,1,1,1,62
751,全新,通信網路業,2455,57.0,55.0,51.0,67.0,43.0,55,31.0,33.0,15.0,91,63.0,43.0,29.0,79.0,13.0,21,23,37,67.0,83.0,83.0,13.0,75.0,43.0,13.0,1,1,1,1,47
752,兆赫,通信網路業,2485,13.0,13.0,15.0,97.0,91.0,15,15.0,45.0,93.0,25,85.0,37.0,41.0,51.0,99.0,17,25,85,93.0,13.0,95.0,37.0,55.0,53.0,97.0,1,1,1,1,52
753,宏達電,通信網路業,2498,49.0,49.0,83.0,41.0,71.0,59,53.0,31.0,31.0,87,61.0,51.0,37.0,75.0,49.0,85,27,39,73.0,41.0,87.0,47.0,35.0,39.0,35.0,1,1,1,1,53
754,星通,通信網路業,3025,55.0,57.0,55.0,57.0,95.0,67,59.0,27.0,77.0,27,25.0,21.0,19.0,41.0,41.0,59,83,23,21.0,89.0,97.0,83.0,25.0,29.0,75.0,1,1,1,1,52
755,盛達,通信網路業,3027,31.0,31.0,47.0,63.0,79.0,63,67.0,93.0,97.0,29,89.0,83.0,95.0,37.0,81.0,51,87,93,97.0,37.0,35.0,85.0,51.0,93.0,45.0,1,1,1,1,66
756,台灣大,通信網路業,3045,61.0,67.0,77.0,31.0,99.0,37,45.0,17.0,95.0,95,19.0,15.0,17.0,25.0,29.0,35,93,41,55.0,93.0,33.0,87.0,15.0,21.0,99.0,1,1,1,1,52
757,訊舟,通信網路業,3047,71.0,73.0,67.0,37.0,55.0,73,71.0,81.0,71.0,31,43.0,73.0,77.0,27.0,89.0,23,89,95,87.0,67.0,31.0,89.0,39.0,51.0,55.0,1,1,1,1,63
758,建漢,通信網路業,3062,77.0,83.0,79.0,25.0,45.0,75,73.0,85.0,79.0,33,39.0,93.0,81.0,65.0,21.0,99,77,21,15.0,35.0,29.0,91.0,53.0,87.0,71.0,1,1,1,1,61
759,耀登,通信網路業,3138,87.0,93.0,95.0,19.0,81.0,77,75.0,89.0,33.0,35,27.0,97.0,97.0,97.0,45.0,37,91,45,63.0,65.0,27.0,93.0,89.0,15.0,17.0,1,1,1,1,64
760,閎暉,通信網路業,3311,21.0,21.0,19.0,99.0,85.0,57,49.0,65.0,23.0,37,57.0,99.0,61.0,71.0,25.0,61,29,47,33.0,23.0,25.0,43.0,87.0,73.0,29.0,1,1,1,1,50
761,明泰,通信網路業,3380,75.0,81.0,81.0,23.0,73.0,79,77.0,41.0,17.0,73,97.0,63.0,45.0,85.0,15.0,89,31,19,19.0,95.0,23.0,21.0,77.0,63.0,89.0,1,1,1,1,58
762,譁裕,通信網路業,3419,47.0,51.0,35.0,71.0,59.0,99,99.0,75.0,41.0,39,31.0,79.0,75.0,29.0,51.0,25,33,49,65.0,91.0,13.0,99.0,67.0,69.0,65.0,1,1,1,1,58
763,展達,通信網路業,3447,95.0,95.0,91.0,21.0,55.0,81,79.0,23.0,33.0,45,59.0,49.0,53.0,17.0,71.0,81,45,35,43.0,31.0,19.0,15.0,63.0,45.0,49.0,1,1,1,1,52
764,智易,通信網路業,3596,99.0,99.0,99.0,13.0,49.0,83,81.0,25.0,67.0,99,15.0,33.0,23.0,15.0,75.0,39,37,75,91.0,29.0,17.0,23.0,21.0,25.0,61.0,1,1,1,1,52
765,圓展,通信網路業,3669,53.0,59.0,63.0,47.0,57.0,49,37.0,69.0,51.0,77,49.0,71.0,67.0,59.0,65.0,69,39,89,95.0,81.0,47.0,55.0,45.0,57.0,53.0,1,1,1,1,60
766,海華,通信網路業,3694,81.0,65.0,65.0,33.0,33.0,47,43.0,29.0,21.0,43,67.0,47.0,33.0,99.0,95.0,67,41,53,47.0,39.0,15.0,45.0,47.0,55.0,47.0,1,1,1,1,50
767,合勤控,通信網路業,3704,91.0,89.0,87.0,29.0,75.0,45,83.0,39.0,81.0,71,87.0,39.0,39.0,77.0,93.0,41,43,55,51.0,79.0,51.0,41.0,27.0,33.0,57.0,1,1,1,1,60
768,遠傳,通信網路業,4904,51.0,53.0,59.0,49.0,83.0,85,85.0,19.0,65.0,89,47.0,17.0,15.0,23.0,35.0,19,61,57,69.0,55.0,57.0,63.0,23.0,27.0,83.0,1,1,1,1,52
769,正文,通信網路業,4906,63.0,69.0,75.0,45.0,69.0,35,47.0,21.0,91.0,49,65.0,23.0,25.0,47.0,97.0,45,47,59,53.0,49.0,77.0,27.0,19.0,23.0,93.0,1,1,1,1,53
770,眾達-KY,通信網路業,4977,45.0,47.0,53.0,51.0,65.0,87,87.0,71.0,63.0,53,53.0,29.0,89.0,33.0,77.0,87,65,97,75.0,75.0,75.0,65.0,57.0,81.0,31.0,1,1,1,1,64
771,中磊,通信網路業,5388,89.0,91.0,69.0,79.0,47.0,25,33.0,43.0,35.0,75,93.0,65.0,49.0,43.0,83.0,71,67,61,45.0,51.0,73.0,33.0,33.0,35.0,25.0,1,1,1,1,57
772,富爾特,通信網路業,6136,39.0,41.0,37.0,65.0,89.0,89,89.0,97.0,89.0,57,45.0,87.0,99.0,95.0,57.0,63,75,63,41.0,69.0,71.0,97.0,91.0,95.0,21.0,1,1,1,1,70
773,友勁,通信網路業,6142,23.0,23.0,23.0,93.0,77.0,31,23.0,57.0,47.0,59,91.0,53.0,51.0,83.0,55.0,93,73,91,85.0,59.0,69.0,67.0,59.0,67.0,69.0,1,1,1,1,61
774,百一,通信網路業,6152,59.0,63.0,61.0,43.0,31.0,91,91.0,91.0,73.0,61,35.0,91.0,91.0,69.0,19.0,91,71,87,83.0,99.0,67.0,95.0,97.0,97.0,51.0,1,1,1,1,72
775,居易,通信網路業,6216,79.0,79.0,71.0,39.0,35.0,93,93.0,87.0,75.0,63,37.0,85.0,87.0,67.0,17.0,49,69,71,59.0,15.0,53.0,79.0,93.0,85.0,73.0,1,1,1,1,66
776,啟碁,通信網路業,6285,73.0,77.0,85.0,53.0,51.0,21,41.0,13.0,53.0,93,17.0,25.0,21.0,39.0,67.0,47,85,73,61.0,57.0,65.0,35.0,17.0,17.0,39.0,1,1,1,1,49
777,瑞祺電通,通信網路業,6416,33.0,35.0,33.0,81.0,55.0,95,95.0,83.0,69.0,47,41.0,81.0,79.0,57.0,85.0,79,59,69,39.0,87.0,61.0,81.0,99.0,99.0,95.0,1,1,1,1,69
778,統新,通信網路業,6426,25.0,25.0,25.0,85.0,29.0,43,27.0,53.0,55.0,69,95.0,61.0,63.0,87.0,61.0,77,57,67,37.0,43.0,79.0,59.0,41.0,83.0,85.0,1,1,1,1,57
779,光聖,通信網路業,6442,29.0,29.0,29.0,91.0,73.0,51,35.0,77.0,59.0,67,33.0,89.0,69.0,31.0,69.0,75,55,29,17.0,97.0,63.0,75.0,81.0,77.0,81.0,1,1,1,1,59
780,鋐寶科技,通信網路業,6674,69.0,75.0,49.0,59.0,53.0,39,57.0,37.0,85.0,55,81.0,95.0,85.0,49.0,87.0,73,53,65,35.0,21.0,93.0,39.0,29.0,41.0,27.0,1,1,1,1,58
781,詠業,通信網路業,6792,41.0,39.0,41.0,75.0,41.0,23,19.0,61.0,39.0,83,77.0,57.0,43.0,91.0,31.0,57,81,83,81.0,85.0,55.0,25.0,69.0,47.0,33.0,1,1,1,1,55
782,永道-KY,通信網路業,6863,43.0,43.0,31.0,69.0,29.0,97,97.0,73.0,61.0,13,51.0,19.0,83.0,35.0,79.0,65,51,79,77.0,71.0,59.0,73.0,79.0,75.0,63.0,1,1,1,1,61
783,台通,通信網路業,8011,17.0,17.0,17.0,89.0,65.0,27,13.0,67.0,43.0,51,23.0,27.0,55.0,61.0,39.0,83,49,13,13.0,33.0,21.0,31.0,71.0,59.0,41.0,1,1,1,1,41
784,華冠,通信網路業,8101,83.0,85.0,45.0,55.0,39.0,71,69.0,49.0,45.0,15,21.0,67.0,57.0,63.0,43.0,43,13,99,99.0,19.0,99.0,29.0,73.0,61.0,43.0,1,1,1,1,55
785,中環,光電業,2323,0.0,0.0,0.0,51.0,65.0,1,0.0,0.0,73.0,1,25.0,99.0,0.0,0.0,77.0,41,55,0,0.0,0.0,87.0,55.0,55.0,57.0,57.0,1,1,1,1,32
786,錸德,光電業,2349,0.0,0.0,13.0,49.0,0.0,65,67.0,33.0,87.0,1,55.0,77.0,37.0,41.0,85.0,51,3,0,0.0,7.0,17.0,17.0,17.0,51.0,0.0,1,1,1,1,31
787,佳能,光電業,2374,77.0,77.0,91.0,0.0,47.0,63,65.0,85.0,71.0,15,73.0,61.0,97.0,73.0,71.0,31,19,63,63.0,17.0,51.0,73.0,77.0,79.0,73.0,1,1,1,1,60
788,億光,光電業,2393,29.0,25.0,41.0,41.0,35.0,9,15.0,95.0,99.0,53,69.0,33.0,15.0,75.0,1.0,29,73,65,65.0,61.0,15.0,33.0,11.0,11.0,19.0,1,1,1,1,41
789,國碩,光電業,2406,19.0,19.0,27.0,37.0,65.0,31,0.0,49.0,85.0,17,1.0,85.0,81.0,55.0,91.0,27,75,0,0.0,27.0,13.0,61.0,53.0,59.0,87.0,1,1,1,1,43
790,友達,光電業,2409,73.0,65.0,79.0,1.0,73.0,39,47.0,69.0,75.0,87,57.0,0.0,0.0,0.0,75.0,25,97,0,0.0,69.0,11.0,0.0,0.0,0.0,77.0,1,1,1,1,41
791,鼎元,光電業,2426,0.0,0.0,0.0,87.0,59.0,11,3.0,0.0,0.0,23,67.0,0.0,35.0,53.0,0.0,57,17,41,35.0,71.0,9.0,9.0,47.0,31.0,23.0,1,1,1,1,27
792,銘旺科,光電業,2429,0.0,0.0,0.0,99.0,0.0,53,55.0,63.0,37.0,25,15.0,79.0,91.0,67.0,0.0,59,15,61,61.0,37.0,91.0,37.0,35.0,91.0,27.0,1,1,1,1,44
793,翔耀,光電業,2438,0.0,0.0,0.0,95.0,93.0,57,53.0,7.0,0.0,37,61.0,1.0,63.0,21.0,7.0,61,13,55,33.0,73.0,93.0,7.0,57.0,45.0,45.0,1,1,1,1,39
794,冠西電,光電業,2466,9.0,15.0,0.0,97.0,53.0,41,0.0,79.0,93.0,39,5.0,87.0,83.0,77.0,87.0,23,11,3,7.0,55.0,7.0,69.0,83.0,75.0,91.0,1,1,1,1,48
795,一詮,光電業,2486,0.0,0.0,0.0,73.0,11.0,9,0.0,23.0,83.0,45,51.0,73.0,61.0,11.0,81.0,65,9,57,57.0,0.0,67.0,3.0,67.0,37.0,89.0,1,1,1,1,39
796,瑞軒,光電業,2489,87.0,87.0,77.0,0.0,95.0,27,35.0,37.0,55.0,11,19.0,19.0,23.0,43.0,39.0,5,7,0,13.0,25.0,5.0,49.0,0.0,3.0,31.0,1,1,1,1,32
797,吉祥全,光電業,2491,27.0,33.0,0.0,85.0,27.0,51,69.0,93.0,61.0,1,79.0,67.0,39.0,83.0,19.0,69,5,0,0.0,0.0,3.0,81.0,85.0,87.0,17.0,1,1,1,1,43
798,大立光,光電業,3008,81.0,85.0,89.0,0.0,5.0,0,27.0,0.0,23.0,93,81.0,0.0,13.0,35.0,5.0,17,3,59,59.0,39.0,89.0,51.0,0.0,5.0,55.0,1,1,1,1,37
799,亞光,光電業,3019,51.0,49.0,51.0,29.0,15.0,67,73.0,35.0,53.0,1,65.0,45.0,55.0,95.0,57.0,71,3,25,25.0,15.0,65.0,19.0,15.0,35.0,35.0,1,1,1,1,42
800,憶聲,光電業,3024,15.0,9.0,0.0,83.0,97.0,59,75.0,0.0,0.0,1,0.0,0.0,0.0,5.0,0.0,0,3,0,0.0,0.0,75.0,0.0,0.0,0.0,7.0,1,1,1,1,17
801,佰鴻,光電業,3031,63.0,63.0,39.0,21.0,45.0,71,77.0,39.0,0.0,1,83.0,53.0,53.0,37.0,65.0,9,83,0,0.0,75.0,53.0,59.0,23.0,17.0,0.0,1,1,1,1,41
802,全台,光電業,3038,5.0,11.0,19.0,61.0,19.0,29,19.0,13.0,7.0,1,39.0,63.0,51.0,0.0,95.0,13,3,0,0.0,11.0,83.0,53.0,45.0,47.0,65.0,1,1,1,1,30
803,精金,光電業,3049,11.0,0.0,33.0,35.0,5.0,73,81.0,0.0,77.0,1,77.0,0.0,0.0,25.0,79.0,81,3,27,31.0,0.0,1.0,27.0,21.0,19.0,99.0,1,1,1,1,32
804,鈺德,光電業,3050,0.0,0.0,7.0,43.0,91.0,99,83.0,59.0,35.0,1,85.0,21.0,71.0,63.0,0.0,83,3,15,1.0,5.0,1.0,25.0,89.0,49.0,25.0,1,1,1,1,38
805,力特,光電業,3051,3.0,0.0,0.0,75.0,45.0,21,11.0,11.0,0.0,1,23.0,93.0,19.0,0.0,0.0,0,91,13,17.0,0.0,97.0,99.0,33.0,29.0,41.0,1,1,1,1,29
806,華晶科,光電業,3059,99.0,99.0,93.0,0.0,33.0,35,1.0,99.0,49.0,51,87.0,41.0,95.0,91.0,51.0,87,3,0,0.0,81.0,73.0,83.0,91.0,85.0,15.0,1,1,1,1,58
807,正達,光電業,3149,0.0,3.0,1.0,69.0,17.0,43,21.0,27.0,0.0,3,59.0,43.0,17.0,39.0,0.0,97,3,69,69.0,0.0,79.0,5.0,39.0,25.0,0.0,1,1,1,1,29
808,奇偶,光電業,3356,59.0,57.0,73.0,0.0,69.0,77,89.0,55.0,0.0,49,7.0,35.0,67.0,23.0,67.0,89,3,9,0.0,83.0,69.0,89.0,63.0,67.0,0.0,1,1,1,1,48
809,玉晶光,光電業,3406,61.0,61.0,61.0,19.0,3.0,0,31.0,43.0,0.0,9,0.0,69.0,49.0,61.0,97.0,9,3,17,43.0,85.0,81.0,87.0,49.0,53.0,0.0,1,1,1,1,40
810,榮創,光電業,3437,0.0,0.0,9.0,53.0,79.0,15,9.0,51.0,15.0,5,3.0,37.0,65.0,57.0,17.0,91,81,31,21.0,0.0,1.0,63.0,69.0,71.0,61.0,1,1,1,1,36
811,晶睿,光電業,3454,65.0,67.0,85.0,0.0,75.0,83,91.0,73.0,17.0,77,0.0,57.0,87.0,99.0,69.0,9,3,19,49.0,89.0,1.0,77.0,81.0,83.0,0.0,1,1,1,1,54
812,群創,光電業,3481,47.0,47.0,63.0,15.0,29.0,0,45.0,0.0,1.0,89,91.0,0.0,0.0,0.0,0.0,9,95,21,39.0,47.0,1.0,0.0,0.0,0.0,11.0,1,1,1,1,26
813,揚明光,光電業,3504,33.0,35.0,31.0,59.0,51.0,0,0.0,41.0,0.0,59,29.0,95.0,43.0,49.0,55.0,73,3,5,0.0,19.0,1.0,57.0,19.0,73.0,0.0,1,1,1,1,33
814,晶彩科,光電業,3535,75.0,79.0,81.0,0.0,7.0,89,95.0,87.0,63.0,61,93.0,29.0,31.0,85.0,59.0,9,79,71,71.0,0.0,1.0,79.0,87.0,89.0,69.0,1,1,1,1,60
815,州巧,光電業,3543,13.0,13.0,15.0,57.0,81.0,13,0.0,9.0,19.0,1,0.0,17.0,3.0,19.0,27.0,15,93,73,73.0,93.0,1.0,0.0,0.0,15.0,49.0,1,1,1,1,28
816,牧德,光電業,3563,79.0,73.0,75.0,0.0,33.0,9,0.0,81.0,57.0,63,97.0,89.0,99.0,81.0,63.0,37,3,75,75.0,95.0,1.0,85.0,95.0,93.0,75.0,1,1,1,1,61
817,聯合再生,光電業,3576,23.0,17.0,17.0,77.0,61.0,0,13.0,0.0,9.0,55,99.0,9.0,0.0,29.0,11.0,0,25,99,99.0,33.0,21.0,0.0,9.0,1.0,33.0,1,1,1,1,30
818,艾笛森,光電業,3591,43.0,39.0,5.0,91.0,87.0,91,79.0,75.0,11.0,65,0.0,83.0,93.0,87.0,13.0,9,77,0,11.0,57.0,1.0,71.0,97.0,95.0,63.0,1,1,1,1,54
819,洋華,光電業,3622,67.0,69.0,43.0,27.0,37.0,93,57.0,77.0,45.0,1,0.0,91.0,85.0,79.0,37.0,9,3,7,9.0,0.0,57.0,67.0,75.0,77.0,0.0,1,1,1,1,44
820,TPK-KY,光電業,3673,45.0,45.0,49.0,9.0,55.0,0,39.0,0.0,89.0,67,0.0,0.0,0.0,13.0,93.0,9,21,77,77.0,43.0,1.0,13.0,0.0,0.0,95.0,1,1,1,1,34
821,富采,光電業,3714,93.0,93.0,57.0,23.0,67.0,0,87.0,0.0,81.0,99,0.0,0.0,0.0,9.0,99.0,9,99,79,79.0,59.0,1.0,0.0,13.0,0.0,5.0,1,1,1,1,42
822,太極,光電業,4934,83.0,83.0,69.0,0.0,0.0,45,33.0,83.0,67.0,1,31.0,65.0,5.0,71.0,0.0,95,23,1,3.0,0.0,1.0,91.0,93.0,97.0,79.0,1,1,1,1,45
823,茂林-KY,光電業,4935,69.0,71.0,59.0,17.0,71.0,69,71.0,71.0,39.0,71,47.0,59.0,27.0,3.0,0.0,93,51,37,29.0,91.0,19.0,39.0,31.0,33.0,29.0,1,1,1,1,48
824,嘉彰,光電業,4942,53.0,55.0,37.0,65.0,39.0,79,61.0,61.0,29.0,1,0.0,47.0,89.0,59.0,25.0,9,71,81,81.0,87.0,1.0,93.0,29.0,23.0,0.0,1,1,1,1,47
825,光鋐,光電業,4956,0.0,0.0,0.0,81.0,33.0,75,63.0,25.0,0.0,1,63.0,25.0,45.0,47.0,0.0,9,59,83,83.0,9.0,71.0,31.0,37.0,39.0,0.0,1,1,1,1,35
826,誠美材,光電業,4960,39.0,31.0,29.0,13.0,7.0,7,5.0,5.0,31.0,75,37.0,0.0,11.0,0.0,31.0,45,61,85,85.0,0.0,29.0,0.0,0.0,0.0,43.0,1,1,1,1,27
827,佳凌,光電業,4976,0.0,0.0,0.0,79.0,45.0,23,29.0,15.0,33.0,1,45.0,0.0,33.0,1.0,41.0,9,65,39,41.0,45.0,63.0,1.0,25.0,13.0,13.0,1,1,1,1,26
828,達興材料,光電業,5234,89.0,89.0,97.0,0.0,57.0,47,25.0,29.0,13.0,7,95.0,13.0,75.0,27.0,29.0,9,67,87,87.0,35.0,49.0,0.0,43.0,27.0,37.0,1,1,1,1,45
829,乙盛-KY,光電業,5243,91.0,91.0,95.0,0.0,13.0,49,43.0,47.0,21.0,57,49.0,23.0,25.0,0.0,35.0,85,63,89,89.0,3.0,47.0,21.0,61.0,43.0,3.0,1,1,1,1,46
830,弘凱,光電業,5244,95.0,95.0,87.0,0.0,63.0,85,97.0,45.0,27.0,27,43.0,27.0,21.0,7.0,0.0,11,87,91,91.0,29.0,55.0,15.0,1.0,41.0,51.0,1,1,1,1,48
831,慧友,光電業,5484,7.0,7.0,11.0,45.0,49.0,55,93.0,89.0,43.0,13,89.0,39.0,29.0,93.0,43.0,79,57,45,19.0,51.0,61.0,97.0,99.0,99.0,0.0,1,1,1,1,52
832,彩晶,光電業,6116,17.0,23.0,45.0,11.0,23.0,0,0.0,0.0,0.0,79,0.0,0.0,0.0,0.0,0.0,77,69,0,0.0,79.0,45.0,0.0,0.0,0.0,0.0,1,1,1,1,19
833,達運,光電業,6120,85.0,81.0,55.0,5.0,25.0,33,17.0,97.0,97.0,43,27.0,3.0,0.0,89.0,15.0,75,53,47,27.0,77.0,43.0,23.0,0.0,0.0,1.0,1,1,1,1,41
834,華興,光電業,6164,55.0,53.0,3.0,47.0,83.0,61,99.0,91.0,59.0,41,33.0,11.0,1.0,0.0,23.0,1,89,49,55.0,1.0,25.0,35.0,3.0,9.0,0.0,1,1,1,1,37
835,宏齊,光電業,6168,25.0,27.0,35.0,31.0,77.0,81,85.0,53.0,91.0,81,9.0,75.0,59.0,51.0,89.0,49,27,93,93.0,41.0,39.0,65.0,65.0,69.0,97.0,1,1,1,1,60
836,瑞儀,光電業,6176,97.0,97.0,99.0,0.0,31.0,5,0.0,0.0,79.0,91,35.0,7.0,0.0,0.0,83.0,3,85,51,53.0,65.0,23.0,45.0,0.0,0.0,81.0,1,1,1,1,41
837,今國光,光電業,6209,0.0,0.0,0.0,89.0,41.0,3,0.0,19.0,3.0,35,53.0,51.0,41.0,15.0,9.0,19,49,53,47.0,0.0,85.0,47.0,59.0,55.0,53.0,1,1,1,1,33
838,天瀚,光電業,6225,31.0,29.0,71.0,0.0,93.0,97,49.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,67,47,0,0.0,0.0,99.0,0.0,0.0,0.0,9.0,1,1,1,1,25
839,光鼎,光電業,6226,49.0,51.0,53.0,25.0,99.0,95,51.0,17.0,65.0,47,0.0,31.0,7.0,0.0,61.0,21,45,33,51.0,21.0,95.0,29.0,27.0,21.0,67.0,1,1,1,1,42
840,台表科,光電業,6278,57.0,59.0,25.0,55.0,89.0,87,59.0,1.0,51.0,29,21.0,15.0,0.0,0.0,49.0,7,43,0,0.0,31.0,77.0,11.0,5.0,7.0,59.0,1,1,1,1,33
841,悅城,光電業,6405,0.0,1.0,0.0,71.0,53.0,9,0.0,31.0,0.0,31,75.0,97.0,77.0,45.0,45.0,63,41,35,23.0,97.0,27.0,0.0,41.0,0.0,0.0,1,1,1,1,34
842,元晶,光電業,6443,0.0,0.0,0.0,93.0,0.0,0,0.0,0.0,5.0,85,71.0,0.0,0.0,31.0,3.0,47,39,11,5.0,49.0,35.0,0.0,0.0,0.0,0.0,1,1,1,1,19
843,GIS-KY,光電業,6456,41.0,43.0,67.0,0.0,21.0,0,37.0,0.0,25.0,95,0.0,5.0,47.0,0.0,73.0,55,37,95,95.0,53.0,33.0,0.0,0.0,0.0,85.0,1,1,1,1,36
844,安集,光電業,6477,0.0,0.0,0.0,67.0,93.0,0,0.0,67.0,95.0,21,13.0,71.0,79.0,69.0,47.0,43,35,43,37.0,0.0,59.0,75.0,51.0,61.0,93.0,1,1,1,1,45
845,中揚光,光電業,6668,1.0,5.0,23.0,39.0,33.0,19,7.0,57.0,0.0,19,11.0,55.0,73.0,97.0,0.0,53,33,97,97.0,67.0,37.0,41.0,73.0,65.0,21.0,1,1,1,1,41
846,惠特,光電業,6706,35.0,37.0,65.0,33.0,9.0,0,0.0,65.0,47.0,83,17.0,81.0,69.0,65.0,33.0,33,31,23,45.0,63.0,41.0,95.0,79.0,81.0,71.0,1,1,1,1,48
847,錸寶,光電業,8104,21.0,21.0,21.0,63.0,1.0,25,0.0,21.0,0.0,73,41.0,49.0,57.0,17.0,0.0,35,29,0,0.0,23.0,31.0,43.0,71.0,63.0,47.0,1,1,1,1,30
848,凌巨,光電業,8105,37.0,41.0,47.0,7.0,43.0,37,41.0,0.0,41.0,69,0.0,0.0,0.0,0.0,53.0,99,1,29,15.0,13.0,1.0,0.0,7.0,0.0,83.0,1,1,1,1,27
849,明基材,光電業,8215,71.0,75.0,83.0,3.0,85.0,17,23.0,3.0,69.0,97,0.0,0.0,9.0,33.0,21.0,39,3,67,67.0,99.0,1.0,0.0,0.0,0.0,39.0,1,1,1,1,36
850,聯強,電子通路業,2347,49.0,49.0,59.0,49.0,94.0,29,44.0,24.0,19.0,94,99.0,19.0,29.0,94.0,99.0,19,54,79,74.0,19.0,89.0,99.0,24.0,29.0,94.0,1,1,1,1,57
851,精技,電子通路業,2414,24.0,24.0,24.0,84.0,44.0,39,39.0,74.0,79.0,29,39.0,64.0,59.0,69.0,64.0,24,49,39,69.0,34.0,19.0,29.0,99.0,99.0,24.0,1,1,1,1,50
852,燦坤,電子通路業,2430,9.0,9.0,14.0,94.0,24.0,9,9.0,59.0,64.0,64,44.0,39.0,64.0,34.0,59.0,89,19,44,49.0,29.0,24.0,34.0,49.0,79.0,34.0,1,1,1,1,42
853,華立,電子通路業,3010,84.0,79.0,79.0,34.0,29.0,49,49.0,69.0,9.0,84,9.0,24.0,44.0,49.0,24.0,44,9,49,59.0,39.0,94.0,39.0,84.0,44.0,29.0,1,1,1,1,48
854,增你強,電子通路業,3028,34.0,44.0,39.0,64.0,84.0,44,34.0,49.0,49.0,19,49.0,54.0,74.0,84.0,54.0,14,24,94,94.0,24.0,29.0,44.0,79.0,69.0,64.0,1,1,1,1,52
855,威健,電子通路業,3033,54.0,54.0,69.0,39.0,19.0,24,29.0,89.0,94.0,39,54.0,84.0,89.0,74.0,79.0,74,29,54,54.0,64.0,34.0,49.0,74.0,49.0,54.0,1,1,1,1,57
856,文曄,電子通路業,3036,69.0,69.0,74.0,44.0,74.0,54,54.0,29.0,54.0,99,59.0,59.0,39.0,99.0,94.0,69,34,19,14.0,59.0,39.0,54.0,44.0,34.0,44.0,1,1,1,1,55
857,蔚華科,電子通路業,3055,89.0,89.0,84.0,9.0,59.0,34,14.0,34.0,24.0,34,34.0,99.0,34.0,89.0,9.0,64,39,9,9.0,44.0,44.0,24.0,64.0,54.0,59.0,1,1,1,1,46
