,公司代號,公司名稱,產業類別,直接(範疇一)溫室氣體排放量(公噸CO₂e),能源間接(範疇二)溫室氣體排放量(公噸CO₂e),其他間接(範疇三)溫室氣體排放量(公噸CO₂e),溫室氣體排放密集度,再生能源使用率,用水量(公噸(t)),用水密集度,有害廢棄物(公噸(t)),非有害廢棄物(公噸(t)),總重量(有害+非有害)(公噸(t)),廢棄物密集度,員工福利平均數(仟元/人),員工薪資平均數(仟元/人),非擔任主管職務之全時員工薪資平均數(仟元/人),非擔任主管職務之全時員工薪資中位數(仟元/人),管理職女性主管占比,職業災害人數,職業災害比率,火災件數,火災死傷人數,火災比率(死傷人數/員工總人數),董事會席次(席),獨立董事席次(席),女性董事比率,董事出席董事會出席率,公司年度召開法說會次數(次),ESG,E,S,G,ESG_ByPR
483,2884,玉山金,金融保險業,24.0,12.0,42.0,60.0,99.0,18.0,66.0,63.0,21.0,21.0,66.0,54.0,57.0,45.0,63.0,39.0,21,30.0,63,63,63.0,69,81,51.0,78.0,87,79.0,73.0,73.0,84.0,52
484,2885,元大金,金融保險業,42.0,27.0,57.0,78.0,63.0,30.0,0.0,66.0,27.0,27.0,0.0,87.0,93.0,63.0,66.0,51.0,81,72.0,66,66,66.0,30,66,39.0,75.0,90,76.0,79.0,53.0,87.0,55
485,2886,兆豐金,金融保險業,21.0,24.0,18.0,69.0,42.0,24.0,12.0,69.0,30.0,30.0,33.0,99.0,87.0,93.0,90.0,69.0,93,78.0,69,69,69.0,81,93,99.0,87.0,33,75.0,52.0,63.0,86.0,61
486,2887,台新金,金融保險業,36.0,30.0,33.0,72.0,96.0,36.0,84.0,72.0,15.0,15.0,51.0,48.0,48.0,66.0,51.0,75.0,84,81.0,72,72,72.0,12,51,45.0,48.0,99,78.0,80.0,70.0,82.0,56
487,2888,新光金,金融保險業,9.0,9.0,54.0,0.0,30.0,9.0,3.0,75.0,3.0,3.0,6.0,15.0,15.0,27.0,30.0,54.0,30,45.0,75,75,75.0,93,54,63.0,24.0,96,73.0,63.0,65.0,78.0,37
488,2889,國票金,金融保險業,63.0,69.0,69.0,15.0,33.0,60.0,69.0,78.0,54.0,63.0,72.0,39.0,51.0,30.0,24.0,0.0,78,84.0,78,78,78.0,36,78,48.0,60.0,57,63.0,56.0,40.0,75.0,56
489,2890,永豐金,金融保險業,33.0,36.0,27.0,57.0,81.0,27.0,21.0,81.0,33.0,33.0,30.0,69.0,72.0,57.0,60.0,84.0,18,12.0,81,81,81.0,9,42,90.0,90.0,60,74.0,62.0,60.0,83.0,52
490,2891,中信金,金融保險業,6.0,6.0,3.0,54.0,18.0,6.0,18.0,84.0,6.0,6.0,27.0,93.0,99.0,96.0,93.0,42.0,6,36.0,84,84,84.0,6,63,45.0,93.0,63,75.0,63.0,60.0,84.0,47
491,2892,第一金,金融保險業,12.0,33.0,9.0,63.0,87.0,66.0,93.0,87.0,87.0,36.0,81.0,81.0,81.0,78.0,84.0,93.0,24,42.0,87,87,87.0,90,84,96.0,69.0,66,85.0,76.0,78.0,90.0,69
492,2897,王道銀行,金融保險業,72.0,75.0,66.0,36.0,90.0,72.0,75.0,90.0,51.0,60.0,21.0,60.0,75.0,48.0,45.0,36.0,36,3.0,90,90,90.0,72,60,78.0,81.0,69,76.0,71.0,70.0,80.0,63
493,2901,欣欣,貿易百貨,15.0,0.0,75.0,93.0,39.0,75.0,0.0,57.0,87.0,87.0,9.0,81.0,81.0,69.0,69.0,63.0,93,93.0,9,9,9.0,63,45,87.0,51.0,33,65.0,55.0,78.0,57.0,54
494,2903,遠百,貿易百貨,3.0,9.0,3.0,0.0,99.0,3.0,93.0,63.0,21.0,21.0,93.0,75.0,75.0,75.0,75.0,33.0,21,39.0,15,15,15.0,9,69,99.0,45.0,87,73.0,56.0,68.0,80.0,44
496,2905,三商,貿易百貨,87.0,99.0,93.0,99.0,0.0,99.0,99.0,69.0,99.0,99.0,99.0,99.0,99.0,81.0,81.0,51.0,3,27.0,21,21,21.0,81,93,57.0,15.0,3,67.0,48.0,78.0,63.0,65
497,2906,高林,貿易百貨,81.0,93.0,81.0,69.0,15.0,63.0,69.0,51.0,9.0,9.0,39.0,15.0,15.0,51.0,51.0,39.0,75,81.0,27,27,27.0,87,75,57.0,81.0,9,70.0,25.0,90.0,63.0,50
498,2908,特力,貿易百貨,75.0,87.0,87.0,87.0,21.0,81.0,87.0,81.0,0.0,0.0,81.0,87.0,87.0,93.0,87.0,57.0,27,9.0,33,33,33.0,15,87,93.0,75.0,15,72.0,50.0,70.0,78.0,58
499,2910,統領,貿易百貨,57.0,39.0,57.0,21.0,27.0,39.0,45.0,45.0,69.0,69.0,69.0,39.0,57.0,63.0,63.0,27.0,63,69.0,39,39,39.0,75,63,81.0,33.0,21,52.0,25.0,60.0,51.0,50
500,2911,麗嬰房,貿易百貨,9.0,57.0,27.0,63.0,33.0,69.0,63.0,39.0,39.0,39.0,63.0,3.0,3.0,3.0,9.0,69.0,57,63.0,45,45,45.0,21,57,57.0,63.0,27,66.0,35.0,75.0,64.0,41
501,2912,統一超,貿易百貨,0.0,3.0,0.0,51.0,3.0,0.0,9.0,75.0,15.0,15.0,0.0,69.0,69.0,99.0,99.0,87.0,9,33.0,0,51,51.0,99,51,75.0,93.0,99,80.0,57.0,83.0,83.0,44
502,2913,農林,貿易百貨,45.0,33.0,51.0,27.0,45.0,33.0,39.0,33.0,63.0,63.0,57.0,63.0,33.0,9.0,15.0,93.0,15,3.0,57,57,57.0,93,81,63.0,3.0,93,60.0,25.0,65.0,63.0,47
503,2915,潤泰全,貿易百貨,21.0,63.0,69.0,75.0,87.0,93.0,75.0,93.0,33.0,33.0,21.0,33.0,63.0,21.0,3.0,21.0,39,21.0,63,63,63.0,57,39,57.0,21.0,75,68.0,30.0,85.0,62.0,50
504,2923,鼎固-KY,建材營造,0.0,0.0,35.0,17.0,91.0,0.0,0.0,79.0,1.0,1.0,1.0,93.0,59.0,85.0,57.0,93.0,81,81.0,81,81,81.0,93,85,83.0,19.0,65,70.0,73.0,68.0,70.0,52
505,2929,淘帝-KY,貿易百貨,51.0,27.0,15.0,15.0,51.0,27.0,33.0,27.0,57.0,57.0,51.0,57.0,51.0,33.0,39.0,45.0,45,45.0,69,69,69.0,0,33,57.0,87.0,45,54.0,25.0,60.0,54.0,44
507,2945,三商家購,貿易百貨,27.0,75.0,39.0,57.0,57.0,51.0,3.0,21.0,45.0,45.0,27.0,0.0,0.0,0.0,0.0,63.0,0,0.0,75,75,75.0,69,27,57.0,9.0,81,62.0,40.0,65.0,64.0,38
508,3002,歐格,電腦及週邊設備業,75.0,93.0,63.0,81.0,87.0,89.0,53.0,93.0,81.0,79.0,65.0,23.0,25.0,21.0,31.0,99.0,93,95.0,0,0,0.0,83,53,83.0,79.0,1,64.0,58.0,73.0,63.0,59
509,3003,健和興,電子零組件業,86.0,71.0,73.0,66.0,88.0,51.0,39.0,63.0,83.0,79.0,71.0,13.0,13.0,27.0,38.0,17.0,50,40.0,13,11,11.0,14,17,75.0,91.0,18,62.0,62.0,68.0,57.0,47
510,3004,豐達科,鋼鐵工業,93.0,57.0,66.0,60.0,93.0,45.0,18.0,42.0,81.0,81.0,48.0,81.0,81.0,78.0,75.0,78.0,45,51.0,93,93,93.0,69,93,72.0,45.0,51,66.0,66.0,70.0,63.0,69
511,3005,神基,電腦及週邊設備業,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,5.0,95.0,95.0,99.0,99.0,53.0,7,27.0,0,0,0.0,69,87,69.0,0.0,57,79.0,78.0,78.0,80.0,32
512,3006,晶豪科,半導體業,74.0,59.0,49.0,73.0,27.0,58.0,44.0,76.0,67.0,70.0,13.0,79.0,79.0,85.0,87.0,81.0,59,65.0,17,16,16.0,57,84,76.0,53.0,49,60.0,55.0,40.0,78.0,58
513,3008,大立光,光電業,47.0,38.0,60.0,59.0,65.0,41.0,66.0,65.0,39.0,42.0,41.0,86.0,87.0,92.0,87.0,44.0,37,58.0,63,51,51.0,67,35,77.0,60.0,94,59.0,43.0,65.0,68.0,60
514,3010,華立,電子通路業,9.0,44.0,44.0,4.0,4.0,44.0,94.0,9.0,44.0,39.0,39.0,89.0,89.0,84.0,74.0,24.0,44,44.0,24,24,24.0,44,44,49.0,24.0,79,65.0,63.0,60.0,72.0,44
515,3011,今皓,電子零組件業,35.0,62.0,13.0,59.0,85.0,39.0,43.0,45.0,36.0,40.0,35.0,55.0,58.0,45.0,46.0,46.0,69,84.0,5,12,12.0,6,2,75.0,55.0,17,51.0,25.0,65.0,60.0,42
516,3013,晟銘電,電腦及週邊設備業,0.0,7.0,35.0,35.0,19.0,1.0,25.0,23.0,29.0,31.0,0.0,37.0,29.0,29.0,45.0,0.0,0,0.0,0,0,0.0,7,5,91.0,0.0,1,78.0,83.0,83.0,72.0,17
517,3014,聯陽,半導體業,63.0,72.0,43.0,81.0,74.0,63.0,72.0,70.0,65.0,68.0,80.0,90.0,91.0,91.0,94.0,41.0,58,64.0,18,17,17.0,30,99,91.0,86.0,80,61.0,58.0,40.0,78.0,66
518,3015,全漢,電子零組件業,49.0,48.0,96.0,75.0,59.0,96.0,12.0,69.0,50.0,52.0,20.0,60.0,59.0,70.0,74.0,63.0,98,98.0,16,13,13.0,97,85,78.0,98.0,70,68.0,64.0,63.0,77.0,62
519,3016,嘉晶,半導體業,45.0,35.0,64.0,33.0,26.0,95.0,90.0,60.0,45.0,51.0,39.0,37.0,36.0,36.0,41.0,89.0,52,53.0,19,18,18.0,56,31,82.0,37.0,21,69.0,55.0,85.0,68.0,46
520,3017,奇鋐,電腦及週邊設備業,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,7.0,97.0,97.0,59.0,63.0,17.0,0,0.0,37,0,0.0,95,85,63.0,81.0,73,69.0,57.0,75.0,75.0,33
521,3018,隆銘綠能,其他電子業,27.0,27.0,35.0,45.0,79.0,31.0,31.0,29.0,29.0,29.0,31.0,59.0,49.0,53.0,63.0,51.0,71,81.0,23,23,23.0,27,37,87.0,17.0,23,52.0,25.0,73.0,56.0,42
522,3019,亞光,光電業,74.0,65.0,83.0,91.0,62.0,68.0,88.0,75.0,85.0,84.0,95.0,67.0,67.0,79.0,75.0,50.0,64,62.0,64,50,50.0,41,36,86.0,90.0,50,51.0,40.0,48.0,62.0,69
523,3021,鴻名,電子零組件業,92.0,94.0,95.0,86.0,45.0,83.0,75.0,95.0,90.0,94.0,95.0,20.0,14.0,38.0,36.0,83.0,97,97.0,17,14,14.0,72,3,94.0,34.0,64,62.0,31.0,85.0,68.0,63
524,3022,威強電,電腦及週邊設備業,43.0,37.0,53.0,49.0,47.0,51.0,59.0,45.0,95.0,93.0,97.0,29.0,37.0,53.0,59.0,49.0,91,93.0,9,37,37.0,7,3,77.0,83.0,53,58.0,34.0,70.0,68.0,53
525,3023,信邦,電子零組件業,31.0,45.0,26.0,33.0,60.0,50.0,73.0,43.0,27.0,31.0,57.0,32.0,31.0,40.0,22.0,95.0,11,9.0,18,15,15.0,87,4,77.0,15.0,84,71.0,67.0,73.0,73.0,40
526,3024,憶聲,光電業,68.0,83.0,68.0,84.0,81.0,78.0,54.0,87.0,66.0,74.0,55.0,63.0,64.0,44.0,45.0,60.0,85,90.0,58,49,49.0,94,39,91.0,54.0,49,50.0,33.0,55.0,58.0,67
527,3025,星通,通信網路業,51.0,31.0,17.0,73.0,89.0,31.0,65.0,29.0,19.0,19.0,51.0,73.0,81.0,53.0,57.0,93.0,77,49.0,33,29,29.0,59,77,93.0,81.0,25,59.0,25.0,73.0,55.0,53
528,3026,禾伸堂,電子零組件業,65.0,31.0,54.0,49.0,22.0,29.0,51.0,31.0,44.0,38.0,55.0,45.0,47.0,51.0,52.0,96.0,27,18.0,19,16,16.0,80,82,75.0,44.0,77,62.0,56.0,60.0,68.0,47
529,3027,盛達,通信網路業,87.0,95.0,91.0,85.0,73.0,99.0,99.0,61.0,71.0,71.0,19.0,39.0,41.0,39.0,51.0,65.0,75,73.0,31,27,27.0,69,93,71.0,39.0,85,64.0,31.0,75.0,62.0,64
530,3028,增你強,電子通路業,59.0,74.0,79.0,34.0,79.0,64.0,44.0,34.0,59.0,59.0,69.0,39.0,39.0,29.0,39.0,74.0,29,14.0,29,29,29.0,99,49,54.0,14.0,9,65.0,55.0,70.0,65.0,47
531,3029,零壹,資訊服務業,54.0,36.0,45.0,27.0,45.0,45.0,81.0,54.0,90.0,72.0,63.0,81.0,81.0,72.0,72.0,99.0,90,90.0,54,54,54.0,45,45,90.0,81.0,45,72.0,25.0,83.0,73.0,64
532,3030,德律,其他電子業,47.0,61.0,59.0,51.0,19.0,59.0,81.0,81.0,61.0,61.0,99.0,71.0,71.0,79.0,85.0,43.0,41,33.0,21,21,21.0,87,93,69.0,65.0,77,59.0,39.0,58.0,75.0,60
533,3031,佰鴻,光電業,60.0,74.0,65.0,76.0,79.0,58.0,51.0,57.0,55.0,53.0,58.0,88.0,90.0,76.0,81.0,77.0,86,91.0,48,48,48.0,72,74,93.0,68.0,48,53.0,30.0,50.0,73.0,68
534,3032,偉訓,電子零組件業,97.0,90.0,91.0,96.0,43.0,81.0,78.0,94.0,87.0,90.0,92.0,89.0,89.0,88.0,89.0,54.0,96,96.0,20,17,17.0,84,81,92.0,58.0,3,47.0,25.0,55.0,57.0,74
535,3033,威健,電子通路業,54.0,89.0,39.0,69.0,9.0,79.0,99.0,39.0,29.0,34.0,44.0,59.0,59.0,49.0,54.0,14.0,24,9.0,34,34,34.0,24,19,69.0,29.0,69,62.0,53.0,55.0,73.0,45
536,3034,聯詠,半導體業,43.0,46.0,17.0,88.0,93.0,48.0,81.0,89.0,38.0,44.0,75.0,98.0,98.0,98.0,98.0,31.0,53,59.0,20,19,19.0,50,30,83.0,58.0,83,62.0,49.0,43.0,86.0,60
537,3035,智原,半導體業,56.0,63.0,47.0,76.0,84.0,59.0,74.0,72.0,62.0,64.0,82.0,87.0,88.0,88.0,88.0,67.0,54,58.0,21,20,20.0,62,44,88.0,87.0,84,75.0,55.0,85.0,83.0,65
538,3036,文曄,電子通路業,49.0,39.0,94.0,99.0,44.0,34.0,39.0,44.0,24.0,24.0,49.0,79.0,84.0,79.0,69.0,64.0,49,49.0,39,39,39.0,49,54,94.0,34.0,99,77.0,49.0,70.0,98.0,56
539,3037,欣興,電子零組件業,7.0,2.0,22.0,21.0,67.0,1.0,5.0,2.0,3.0,2.0,11.0,33.0,32.0,56.0,48.0,41.0,4,39.0,3,18,18.0,81,5,80.0,60.0,66,83.0,79.0,80.0,88.0,28
540,3038,全台,光電業,83.0,61.0,44.0,40.0,76.0,51.0,57.0,71.0,61.0,65.0,93.0,50.0,52.0,58.0,53.0,55.0,58,55.0,41,47,47.0,68,45,93.0,88.0,47,68.0,63.0,65.0,74.0,60
542,3041,揚智,半導體業,97.0,70.0,95.0,98.0,53.0,92.0,93.0,96.0,55.0,61.0,90.0,77.0,76.0,73.0,77.0,45.0,55,57.0,22,21,21.0,13,15,92.0,88.0,47,62.0,65.0,55.0,66.0,65
543,3042,晶技,電子零組件業,44.0,40.0,57.0,46.0,30.0,21.0,91.0,30.0,66.0,56.0,63.0,44.0,46.0,68.0,55.0,37.0,51,43.0,21,19,19.0,96,79,86.0,88.0,89,65.0,55.0,50.0,83.0,53
544,3043,科風,其他電子業,29.0,29.0,31.0,47.0,81.0,35.0,33.0,31.0,31.0,31.0,37.0,17.0,19.0,17.0,17.0,69.0,77,85.0,57,57,57.0,25,95,89.0,23.0,27,53.0,25.0,68.0,64.0,44
545,3044,健鼎,電子零組件業,3.0,3.0,42.0,15.0,56.0,2.0,3.0,1.0,2.0,1.0,5.0,61.0,63.0,36.0,8.0,38.0,95,95.0,22,20,20.0,79,6,81.0,53.0,87,75.0,75.0,65.0,82.0,34
546,3045,台灣大,通信網路業,19.0,17.0,29.0,23.0,69.0,21.0,19.0,93.0,23.0,23.0,37.0,59.0,63.0,71.0,75.0,99.0,49,71.0,29,25,25.0,83,95,77.0,53.0,99,84.0,85.0,75.0,92.0,52
547,3046,建碁,電腦及週邊設備業,99.0,97.0,91.0,99.0,99.0,95.0,89.0,99.0,93.0,95.0,99.0,79.0,63.0,69.0,95.0,69.0,99,99.0,99,39,39.0,7,83,81.0,47.0,51,74.0,93.0,70.0,62.0,80
548,3047,訊舟,通信網路業,95.0,79.0,77.0,91.0,15.0,81.0,75.0,95.0,53.0,57.0,59.0,61.0,55.0,65.0,71.0,49.0,81,77.0,27,23,23.0,89,79,71.0,79.0,27,65.0,53.0,68.0,66.0,64
549,3048,益登,電子通路業,69.0,59.0,74.0,84.0,74.0,59.0,54.0,49.0,99.0,99.0,19.0,24.0,14.0,59.0,59.0,44.0,54,54.0,44,44,44.0,59,29,59.0,54.0,29,64.0,58.0,70.0,62.0,54
550,3049,精金,光電業,43.0,50.0,57.0,99.0,70.0,42.0,99.0,45.0,50.0,51.0,98.0,65.0,59.0,70.0,70.0,44.0,99,99.0,47,33,33.0,57,75,84.0,31.0,46,62.0,67.0,43.0,73.0,62
551,3050,鈺德,光電業,88.0,82.0,88.0,33.0,95.0,82.0,33.0,51.0,89.0,66.0,35.0,46.0,45.0,50.0,60.0,38.0,89,94.0,35,34,34.0,38,48,92.0,70.0,45,69.0,71.0,70.0,66.0,60
552,3051,力特,光電業,45.0,64.0,82.0,55.0,74.0,53.0,43.0,88.0,57.0,61.0,71.0,41.0,40.0,40.0,43.0,72.0,42,63.0,36,35,35.0,99,76,87.0,34.0,44,56.0,70.0,53.0,48.0,57
553,3052,夆典,建材營造,33.0,67.0,45.0,79.0,73.0,71.0,69.0,77.0,87.0,89.0,97.0,23.0,21.0,3.0,5.0,53.0,79,79.0,79,79,79.0,51,81,83.0,85.0,63,56.0,36.0,70.0,59.0,63
554,3054,立萬利,食品工業,59.0,43.0,31.0,59.0,47.0,51.0,39.0,23.0,39.0,39.0,23.0,75.0,79.0,83.0,83.0,87.0,99,99.0,23,15,15.0,55,87,95.0,51.0,91,58.0,25.0,73.0,60.0,57
555,3055,蔚華科,電子通路業,19.0,34.0,54.0,14.0,34.0,39.0,19.0,14.0,34.0,29.0,64.0,84.0,74.0,69.0,84.0,54.0,34,29.0,49,49,49.0,34,34,99.0,44.0,24,58.0,40.0,60.0,64.0,45
556,3056,富華新,建材營造,63.0,51.0,95.0,47.0,71.0,51.0,25.0,75.0,99.0,99.0,85.0,47.0,53.0,53.0,23.0,89.0,15,15.0,75,77,77.0,53,51,95.0,37.0,61,65.0,34.0,85.0,73.0,61
557,3057,喬鼎,電腦及週邊設備業,77.0,59.0,67.0,0.0,45.0,71.0,21.0,59.0,67.0,65.0,27.0,47.0,47.0,55.0,55.0,37.0,89,91.0,43,41,41.0,21,51,81.0,11.0,13,61.0,68.0,63.0,54.0,49
558,3058,立德,電子零組件業,71.0,83.0,14.0,94.0,84.0,58.0,70.0,70.0,49.0,53.0,73.0,30.0,29.0,35.0,18.0,39.0,94,94.0,23,21,21.0,78,77,81.0,4.0,4,44.0,25.0,45.0,57.0,53
559,3059,華晶科,光電業,35.0,33.0,40.0,96.0,68.0,86.0,77.0,97.0,87.0,89.0,43.0,97.0,97.0,97.0,98.0,62.0,67,48.0,37,36,36.0,36,52,97.0,92.0,43,62.0,58.0,55.0,71.0,67
560,3060,銘異,電腦及週邊設備業,65.0,25.0,31.0,37.0,63.0,27.0,23.0,91.0,63.0,61.0,29.0,0.0,0.0,0.0,0.0,31.0,87,89.0,97,43,43.0,7,81,81.0,7.0,1,63.0,73.0,58.0,59.0,42
561,3062,建漢,通信網路業,65.0,89.0,47.0,15.0,71.0,97.0,79.0,77.0,97.0,99.0,21.0,91.0,95.0,79.0,95.0,39.0,83,79.0,25,21,21.0,13,81,97.0,29.0,29,72.0,68.0,70.0,75.0,63
562,3090,日電貿,電子零組件業,87.0,96.0,88.0,88.0,44.0,87.0,77.0,90.0,94.0,96.0,98.0,37.0,37.0,53.0,53.0,94.0,39,11.0,24,22,22.0,94,56,90.0,56.0,65,68.0,53.0,83.0,68.0,65
563,3092,鴻碩,電子零組件業,47.0,47.0,41.0,9.0,39.0,38.0,23.0,88.0,71.0,80.0,69.0,97.0,97.0,31.0,51.0,66.0,93,93.0,25,23,23.0,13,7,75.0,52.0,5,60.0,75.0,45.0,61.0,50
564,3094,聯傑,半導體業,71.0,91.0,73.0,54.0,25.0,72.0,53.0,83.0,82.0,79.0,57.0,54.0,55.0,49.0,56.0,58.0,56,54.0,23,22,22.0,29,28,85.0,83.0,22,69.0,60.0,73.0,73.0,55
565,3130,一零四,數位雲端,35.0,35.0,83.0,19.0,99.0,35.0,19.0,99.0,51.0,51.0,19.0,83.0,83.0,83.0,83.0,83.0,35,35.0,99,99,99.0,83,67,67.0,19.0,51,71.0,50.0,73.0,80.0,62
566,3138,耀登,通信網路業,99.0,99.0,97.0,99.0,79.0,91.0,29.0,97.0,87.0,91.0,13.0,97.0,97.0,93.0,83.0,85.0,85,81.0,23,19,19.0,75,83,77.0,71.0,67,68.0,51.0,78.0,63.0,74
567,3149,正達,光電業,73.0,56.0,72.0,37.0,73.0,55.0,39.0,91.0,58.0,64.0,61.0,40.0,41.0,43.0,40.0,59.0,63,46.0,38,37,37.0,35,88,77.0,61.0,42,58.0,68.0,55.0,53.0,55
568,3150,鈺寶-創,半導體業,53.0,44.0,62.0,46.0,24.0,36.0,27.0,61.0,51.0,57.0,40.0,49.0,49.0,53.0,58.0,36.0,63,62.0,24,14,14.0,70,27,88.0,52.0,15,61.0,42.0,74.0,65.5,45
569,3164,景岳,生技醫療業,55.0,59.0,43.0,19.0,99.0,71.0,11.0,59.0,59.0,67.0,11.0,17.0,17.0,17.0,21.0,85.0,61,59.0,31,29,29.0,49,63,49.0,15.0,55,64.0,75.0,68.0,54.0,44
570,3167,大量,電機機械,85.0,89.0,89.0,83.0,59.0,81.0,67.0,79.0,83.0,81.0,83.0,55.0,31.0,47.0,57.0,45.0,63,37.0,91,91,91.0,57,63,63.0,91.0,61,65.0,68.0,53.0,73.0,70
571,3168,眾福科,光電業,89.0,84.0,78.0,56.0,38.0,98.0,90.0,92.0,94.0,94.0,47.0,95.0,95.0,90.0,93.0,92.0,91,98.0,39,38,38.0,70,40,89.0,55.0,31,53.0,27.5,60.0,67.0,74
572,3189,景碩,半導體業,23.0,23.0,28.0,29.0,79.0,17.0,71.0,17.0,23.0,19.0,20.0,20.0,19.0,21.0,24.0,23.0,20,27.0,16,23,23.0,81,26,76.0,64.0,95,78.0,68.0,78.0,85.0,35
573,3209,全科,電子通路業,94.0,99.0,29.0,94.0,19.0,94.0,79.0,54.0,39.0,44.0,79.0,44.0,44.0,39.0,44.0,9.0,99,99.0,54,54,54.0,29,39,49.0,4.0,64,65.0,60.0,58.0,74.0,56
574,3229,晟鈦,電子零組件業,58.0,78.0,49.0,35.0,91.0,52.0,22.0,59.0,57.0,62.0,26.0,11.0,11.0,7.0,14.0,77.0,92,92.0,50,49,49.0,77,8,81.0,43.0,6,65.0,63.0,73.0,62.0,48
575,3231,緯創,電腦及週邊設備業,0.0,0.0,0.0,47.0,97.0,0.0,41.0,0.0,0.0,0.0,19.0,67.0,71.0,75.0,81.0,33.0,0,29.0,0,97,97.0,63,95,71.0,13.0,89,81.0,88.0,65.0,88.0,42
576,3257,虹冠電,半導體業,39.0,66.0,42.0,61.0,23.0,99.0,98.0,88.0,89.0,86.0,86.0,74.0,77.0,58.0,55.0,44.0,69,69.0,25,25,25.0,15,25,76.0,89.0,25,55.0,60.0,45.0,60.0,59
577,3266,昇陽,建材營造,69.0,77.0,83.0,87.0,69.0,93.0,97.0,73.0,83.0,85.0,95.0,91.0,95.0,95.0,95.0,61.0,77,77.0,53,75,75.0,1,49,55.0,87.0,59,59.0,34.0,80.0,62.0,75
578,3296,勝德,電子零組件業,67.0,80.0,48.0,47.0,57.0,35.0,15.0,64.0,67.0,68.0,31.0,31.0,30.0,26.0,37.0,81.0,91,91.0,28,26,26.0,82,78,99.0,51.0,7,54.0,34.0,63.0,63.0,52
579,3305,昇貿,其他電子業,93.0,81.0,21.0,57.0,21.0,89.0,77.0,99.0,69.0,75.0,81.0,39.0,41.0,31.0,21.0,61.0,99,99.0,59,59,59.0,67,81,73.0,63.0,29,66.0,66.0,73.0,60.0,63
580,3308,聯德,電子零組件業,40.0,60.0,10.0,60.0,76.0,42.0,42.0,47.0,34.0,39.0,38.0,99.0,99.0,99.0,99.0,89.0,67,66.0,51,50,50.0,29,37,91.0,99.0,2,49.0,25.0,63.0,56.0,58
581,3311,閎暉,通信網路業,55.0,69.0,53.0,39.0,49.0,73.0,13.0,49.0,85.0,75.0,35.0,17.0,15.0,27.0,17.0,95.0,87,83.0,57,17,17.0,19,27,83.0,17.0,31,68.0,36.0,70.0,73.0,46
582,3312,弘憶股,電子通路業,79.0,64.0,64.0,39.0,69.0,69.0,49.0,64.0,69.0,69.0,29.0,34.0,34.0,19.0,24.0,19.0,69,69.0,59,59,59.0,64,99,59.0,99.0,74,53.0,25.0,50.0,70.0,58
583,3321,同泰,電子零組件業,96.0,57.0,53.0,2.0,17.0,28.0,65.0,61.0,65.0,67.0,93.0,8.0,8.0,6.0,11.0,85.0,22,8.0,53,76,76.0,11,9,85.0,30.0,8,56.0,53.0,53.0,62.0,42
584,3338,泰碩,電子零組件業,37.0,65.0,15.0,64.0,82.0,41.0,45.0,50.0,35.0,42.0,33.0,68.0,64.0,64.0,70.0,48.0,90,90.0,79,78,78.0,10,86,85.0,85.0,9,49.0,25.0,55.0,64.0,58
585,3346,麗清,汽車工業,99.0,81.0,81.0,69.0,96.0,90.0,69.0,48.0,84.0,84.0,3.0,75.0,72.0,78.0,72.0,96.0,69,69.0,66,66,66.0,69,81,96.0,87.0,60,53.0,47.0,50.0,60.0,74
586,3356,奇偶,光電業,61.0,73.0,66.0,77.0,84.0,57.0,48.0,55.0,53.0,58.0,59.0,83.0,83.0,86.0,88.0,89.0,92,75.0,34,32,32.0,34,49,92.0,79.0,90,53.0,25.0,70.0,61.0,66
587,3376,新日興,電子零組件業,56.0,38.0,29.0,54.0,24.0,27.0,35.0,60.0,43.0,47.0,48.0,10.0,10.0,16.0,20.0,67.0,17,5.0,80,79,79.0,63,16,81.0,62.0,88,59.0,40.0,58.0,74.0,44
588,3380,明泰,通信網路業,81.0,51.0,73.0,89.0,43.0,53.0,55.0,33.0,33.0,35.0,99.0,53.0,53.0,73.0,89.0,67.0,47,43.0,41,55,55.0,49,85,93.0,69.0,73,83.0,65.0,88.0,83.0,61
589,3406,玉晶光,光電業,62.0,72.0,67.0,78.0,80.0,59.0,50.0,54.0,54.0,57.0,57.0,74.0,74.0,74.0,64.0,43.0,36,34.0,40,39,39.0,69,99,83.0,94.0,41,51.0,38.0,60.0,54.0,61
590,3413,京鼎,半導體業,51.0,45.0,59.0,80.0,22.0,42.0,51.0,30.0,24.0,24.0,28.0,57.0,59.0,57.0,64.0,74.0,20,24.0,27,26,26.0,26,90,91.0,47.0,79,67.0,37.0,80.0,80.0,47
591,3416,融程電,電腦及週邊設備業,51.0,65.0,51.0,51.0,85.0,93.0,81.0,47.0,61.0,59.0,69.0,0.0,0.0,3.0,0.0,35.0,39,13.0,95,95,95.0,59,3,71.0,55.0,55,68.0,68.0,63.0,72.0,51
592,3419,譁裕,通信網路業,77.0,81.0,63.0,65.0,59.0,79.0,83.0,71.0,75.0,81.0,75.0,47.0,49.0,51.0,49.0,29.0,33,21.0,59,57,57.0,87,29,75.0,75.0,75,55.0,50.0,60.0,52.0,62
